MUNICIPIO_COD;MREH0116;MREH0126;MREH0136;MREH0146;MREH0156;MREH0166;MREH0111;MREH0121;MREH0131;MREH0141;MREH0151;MREH0161;MREH0112;MREH0122;MREH0132;MREH0142;MREH0152;MREH0162;MREH0113;MREH0123;MREH0133;MREH0143;MREH0153;MREH0163;MREH0114;MREH0134;MREH0144;MREH0154;MREH0164;MREH0115;MREH0125;MREH0135;MREH0145;MREH0155;MREH0165;MREH02;MREH0316;MREH0326;MREH0336;MREH0346;MREH0356;MREH0366;MREH0311;MREH0321;MREH0331;MREH0341;MREH0351;MREH0361;MREH0312;MREH0322;MREH0332;MREH0342;MREH0352;MREH0362;MREH0313;MREH0323;MREH0333;MREH0343;MREH0353;MREH0363;MREH0314;MREH0334;MREH0344;MREH0354;MREH0364;MREH0315;MREH0325;MREH0335;MREH0345;MREH0355;MREH0365;MREH04
5102793;364;0;29;176;159;0;289;0;25;138;126;0;0;0;0;0;0;0;27;0;4;15;8;0;0;0;0;0;0;48;0;0;23;25;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5102850;236;0;18;139;49;30;156;0;15;97;24;20;0;0;0;0;0;0;13;0;0;6;7;0;0;0;0;0;0;67;0;3;36;18;10;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5103007;607;0;75;234;297;1;409;0;69;153;186;1;0;0;0;0;0;0;41;0;0;12;29;0;20;1;19;0;0;137;0;5;50;82;0;Sim;31;0;10;10;11;0;9;0;0;5;4;0;0;0;0;0;0;0;6;0;0;0;6;0;0;0;0;0;0;16;0;10;5;1;0;Não
5103056;390;9;87;169;125;0;264;0;72;103;89;0;0;0;0;0;0;0;115;4;14;61;36;0;6;1;5;0;0;5;5;0;0;0;0;Sim;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Não
5103106;348;0;109;128;111;0;278;0;92;93;93;0;0;0;0;0;0;0;32;0;8;16;8;0;0;0;0;0;0;38;0;9;19;10;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5103205;874;0;91;396;230;157;578;0;76;264;126;112;0;0;0;0;0;0;79;0;13;42;19;5;0;0;0;0;0;217;0;2;90;85;40;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5103254;1043;0;41;261;678;63;633;0;21;113;437;62;0;0;0;0;0;0;84;0;13;24;46;1;0;0;0;0;0;326;0;7;124;195;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5103304;767;58;135;286;180;108;597;48;100;199;143;107;102;5;20;49;28;0;62;4;14;36;7;1;1;0;0;1;0;5;1;1;2;1;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5103353;924;-1;-1;-1;-1;-1;688;0;140;315;171;62;151;0;36;73;42;0;78;0;28;33;17;0;0;0;0;0;0;7;-1;-1;-1;-1;-1;Sim;5;0;0;2;3;0;4;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;Sim
5103361;249;0;51;109;89;0;199;0;44;81;74;0;14;0;0;9;5;0;26;0;1;15;10;0;0;0;0;0;0;10;0;6;4;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5103379;525;35;123;188;71;108;318;21;52;122;27;96;179;12;64;55;36;12;27;2;6;11;8;0;1;1;0;0;0;0;0;0;0;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5103403;18092;0;22;9196;8692;182;10088;0;3;5139;4842;104;53;0;0;28;25;0;625;0;1;150;461;13;200;0;35;165;0;7126;0;18;3844;3199;65;Sim;1006;0;130;667;193;16;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;7;24;0;0;0;0;0;0;975;0;130;660;169;16;Não
5103437;219;10;30;108;69;2;131;0;17;58;54;2;0;0;0;0;0;0;88;10;13;50;15;0;0;0;0;0;0;0;0;0;0;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5103452;244;0;59;93;69;23;192;0;28;92;66;6;0;0;0;0;0;0;24;0;7;0;0;17;0;0;0;0;0;28;0;24;1;3;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5103502;659;0;30;272;357;0;465;0;28;246;191;0;55;0;0;0;55;0;65;0;2;26;37;0;13;0;0;13;0;61;0;0;0;61;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5103601;332;0;24;141;108;59;266;0;15;117;76;58;0;0;0;0;0;0;30;0;4;13;13;0;0;0;0;0;0;36;0;5;11;19;1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5103700;510;-1;-1;-1;-1;-1;409;-1;-1;-1;-1;-1;0;0;0;0;0;0;34;-1;-1;-1;-1;-1;0;0;0;0;0;67;-1;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5103809;211;37;15;99;60;0;143;37;12;52;42;0;24;0;0;19;5;0;43;0;3;27;13;0;0;0;0;0;0;1;0;0;1;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5103858;387;8;65;182;115;17;147;0;18;75;54;0;0;0;0;0;0;0;32;0;1;21;9;1;0;0;0;0;0;208;8;46;86;52;16;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5103908;301;0;16;194;91;0;125;0;13;77;35;0;0;0;0;0;0;0;52;0;1;36;15;0;4;0;0;4;0;120;0;2;81;37;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5103957;220;0;25;100;55;40;182;0;25;67;50;40;0;0;0;0;0;0;4;0;0;3;1;0;20;0;20;0;0;14;0;0;10;4;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5104104;930;59;284;317;270;0;691;48;228;231;184;0;0;0;0;0;0;0;108;4;16;67;21;0;0;0;0;0;0;131;7;40;19;65;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5104203;603;16;48;427;84;28;492;0;45;366;53;28;16;16;0;0;0;0;88;0;3;61;24;0;0;0;0;0;0;7;0;0;0;7;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5104500;214;0;38;124;48;4;171;0;27;102;38;4;0;0;0;0;0;0;28;0;3;17;8;0;0;0;0;0;0;15;0;8;5;2;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5104526;325;0;54;70;175;26;181;0;25;37;93;26;0;0;0;0;0;0;35;0;4;10;21;0;24;0;3;21;0;85;0;25;20;40;0;Sim;10;-1;-1;-1;-1;-1;9;-1;-1;-1;-1;-1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Não
5104542;228;0;13;96;83;36;173;0;13;61;73;26;0;0;0;0;0;0;30;0;0;15;5;10;0;0;0;0;0;25;0;0;20;5;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5104559;233;0;35;104;54;40;169;0;27;64;38;40;48;0;6;30;12;0;16;0;2;10;4;0;0;0;0;0;0;0;0;0;0;0;0;Sim;23;0;2;15;4;2;21;0;2;14;4;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Não
5104609;834;329;189;132;184;0;594;264;119;82;129;0;8;0;0;7;1;0;52;0;30;15;7;0;0;0;0;0;0;180;65;40;28;47;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5104807;1123;0;296;405;191;231;608;0;31;264;95;218;244;0;244;0;0;0;74;0;7;43;23;1;0;0;0;0;0;197;0;14;98;73;12;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5104906;492;0;6;308;146;32;429;0;6;265;126;32;0;0;0;0;0;0;12;0;0;3;9;0;0;0;0;0;0;51;0;0;40;11;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5105002;363;0;55;165;142;1;252;0;53;91;108;0;44;0;0;30;14;0;31;0;2;13;16;0;0;0;0;0;0;36;0;0;31;4;1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5105101;1104;2;234;504;264;100;1076;2;234;498;242;100;0;0;0;0;0;0;28;0;0;6;22;0;0;0;0;0;0;0;0;0;0;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5105150;1325;29;291;585;418;2;903;29;249;354;269;2;76;0;20;54;2;0;104;0;12;60;32;0;0;0;0;0;0;242;0;10;117;115;0;Sim;33;1;3;16;11;2;26;0;2;14;8;2;0;0;0;0;0;0;7;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;Não
5105176;362;0;104;140;71;47;253;0;53;98;55;47;0;0;0;0;0;0;18;0;10;7;1;0;0;0;0;0;0;91;0;41;35;15;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5105200;472;1;98;163;196;14;331;1;57;115;144;14;30;0;30;0;0;0;17;0;1;4;12;0;0;0;0;0;0;94;0;10;44;40;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5105234;214;0;32;114;68;0;169;0;30;79;60;0;0;0;0;0;0;0;17;0;2;9;6;0;0;0;0;0;0;28;0;0;26;2;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5105259;1798;0;315;572;851;60;1365;0;315;428;562;60;0;0;0;0;0;0;147;0;0;61;86;0;121;0;55;66;0;165;0;0;28;137;0;Sim;99;8;28;47;15;1;62;4;15;34;9;0;0;0;0;0;0;0;28;4;4;13;6;1;9;9;0;0;0;0;0;0;0;0;0;Não
5105309;189;0;37;87;55;10;147;0;33;67;42;5;0;0;0;0;0;0;42;0;4;20;13;5;0;0;0;0;0;0;0;0;0;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5105507;746;101;93;312;183;57;581;90;82;245;110;54;0;0;0;0;0;0;51;8;6;25;12;0;0;0;0;0;0;114;3;5;42;61;3;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5105580;498;0;138;209;81;70;445;0;111;194;70;70;0;0;0;0;0;0;45;0;23;13;9;0;0;0;0;0;0;8;0;4;2;2;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5105606;597;0;92;283;115;107;468;0;80;227;73;88;0;0;0;0;0;0;43;0;2;17;19;5;7;0;7;0;0;79;0;10;32;23;14;Sim;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Não
5105622;686;0;146;283;182;75;426;0;79;171;103;73;0;0;0;0;0;0;20;0;0;4;15;1;34;0;34;0;0;206;0;67;74;64;1;Sim;71;0;4;35;29;3;30;0;1;16;13;0;38;0;3;19;15;1;3;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;Não
5105903;577;6;77;293;201;0;360;6;62;190;102;0;0;0;0;0;0;0;40;0;0;0;40;0;7;7;0;0;0;170;0;8;103;59;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106000;279;-1;-1;-1;-1;-1;142;-1;-1;-1;-1;-1;37;-1;-1;-1;-1;-1;16;-1;-1;-1;-1;-1;0;0;0;0;0;84;-1;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106109;553;0;27;260;177;89;343;0;20;123;120;80;0;0;0;0;0;0;64;0;7;30;22;5;35;0;35;0;0;111;0;0;72;35;4;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106158;627;0;122;232;159;114;411;0;66;153;108;84;0;0;0;0;0;0;216;0;56;79;51;30;0;0;0;0;0;0;0;0;0;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106174;283;0;86;128;69;0;172;0;39;84;49;0;81;0;35;31;15;0;26;0;8;13;5;0;4;4;0;0;0;0;0;0;0;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106182;385;0;134;110;74;67;258;0;112;90;39;17;54;0;5;9;0;40;33;0;17;6;0;10;1;0;0;1;0;39;0;0;5;34;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106190;277;0;65;104;78;30;213;0;54;65;64;30;34;0;5;20;9;0;30;0;6;19;5;0;0;0;0;0;0;0;0;0;0;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106208;234;0;37;120;51;26;177;0;30;84;37;26;0;0;0;0;0;0;19;0;3;9;7;0;0;0;0;0;0;38;0;4;27;7;0;Sim;7;0;1;4;2;0;6;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;Não
5106216;532;0;126;218;161;27;436;0;111;151;149;25;0;0;0;0;0;0;13;0;0;9;4;0;0;0;0;0;0;83;0;15;58;8;2;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106224;1579;5;160;726;684;4;1244;5;109;577;550;3;0;0;0;0;0;0;89;0;13;35;41;0;22;22;0;0;0;224;0;16;114;93;1;Sim;57;0;10;24;13;10;28;0;5;11;5;7;0;0;0;0;0;0;21;0;2;8;8;3;0;0;0;0;0;8;0;3;5;0;0;Não
5106232;521;-1;-1;-1;-1;-1;440;-1;-1;-1;-1;-1;0;0;0;0;0;0;19;-1;-1;-1;-1;-1;0;0;0;0;0;62;-1;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106240;606;43;117;204;189;53;313;20;50;89;101;53;0;0;0;0;0;0;123;8;22;20;73;0;0;0;0;0;0;170;15;45;95;15;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106257;595;1;64;251;278;1;476;1;60;206;208;1;50;0;2;13;35;0;20;0;2;12;6;0;0;0;0;0;0;49;0;0;20;29;0;Sim;2;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Não
5106265;361;0;117;140;104;0;193;0;74;59;60;0;128;0;33;64;31;0;40;0;10;17;13;0;0;0;0;0;0;0;0;0;0;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106273;136;-1;-1;-1;39;14;96;8;11;39;25;13;22;-1;-1;-1;10;0;18;6;2;5;4;1;0;0;0;0;0;0;0;0;0;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106281;389;0;97;179;59;54;251;0;59;104;36;52;0;0;0;0;0;0;58;0;18;25;13;2;0;0;0;0;0;80;0;20;50;10;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106299;588;0;140;242;206;0;399;0;101;153;145;0;0;0;0;0;0;0;148;0;39;81;28;0;0;0;0;0;0;41;0;0;8;33;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106307;944;0;329;415;200;0;579;0;199;246;134;0;0;0;0;0;0;0;55;0;7;32;16;0;0;0;0;0;0;310;0;123;137;50;0;Sim;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Não
5106315;202;0;68;81;39;14;138;0;57;48;24;9;0;0;0;0;0;0;24;0;2;16;4;2;0;0;0;0;0;40;0;9;17;11;3;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106372;701;0;127;277;232;65;435;0;52;181;156;46;51;0;51;0;0;0;124;0;14;65;45;0;0;0;0;0;0;91;0;10;31;31;19;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106422;1036;0;212;490;334;0;827;0;185;394;248;0;0;0;0;0;0;0;77;0;12;42;23;0;0;0;0;0;0;132;0;15;54;63;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106455;166;0;-1;-1;-1;-1;142;0;-1;-1;-1;-1;0;0;0;0;0;0;11;0;0;-1;-1;-1;0;0;0;0;0;13;0;0;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106505;1163;0;0;288;675;200;979;0;0;155;624;200;0;0;0;0;0;0;54;0;0;6;48;0;22;0;22;0;0;108;0;0;105;3;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106653;267;0;41;106;120;0;198;0;36;71;91;0;0;0;0;0;0;0;37;0;4;23;10;0;0;0;0;0;0;32;0;1;12;19;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106703;166;0;51;63;32;20;137;0;51;41;25;20;0;0;0;0;0;0;21;0;0;17;4;0;0;0;0;0;0;8;0;0;5;3;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106752;959;12;128;408;211;200;796;0;124;342;139;191;89;0;3;29;49;8;58;12;1;25;19;1;4;0;4;0;0;12;0;0;8;4;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106778;378;-1;-1;-1;-1;-1;214;-1;-1;-1;-1;-1;23;-1;-1;-1;-1;-1;31;-1;-1;-1;-1;-1;0;0;0;0;0;110;-1;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106802;325;0;54;172;30;69;230;0;45;111;11;63;16;0;0;14;2;0;56;0;6;33;15;2;0;0;0;0;0;23;0;3;14;2;4;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5106828;469;0;69;151;185;64;346;0;68;93;121;64;0;0;0;0;0;0;45;0;1;33;11;0;0;0;0;0;0;78;0;0;25;53;0;Sim;2;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Não
5106851;232;0;52;103;77;0;207;0;46;90;71;0;0;0;0;0;0;0;18;0;6;6;6;0;0;0;0;0;0;7;0;0;7;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5107008;515;0;8;280;184;43;316;0;8;186;81;41;50;0;0;46;3;1;33;0;0;25;7;1;17;0;17;0;0;99;0;0;6;93;0;Sim;21;0;3;14;1;3;9;0;1;6;0;2;6;0;1;3;1;1;6;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;Não
5107040;2084;0;242;866;605;371;1719;0;208;712;488;311;0;0;0;0;0;0;86;0;9;31;42;4;49;0;49;0;0;230;0;25;74;75;56;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5107065;824;0;181;288;283;72;403;0;80;106;145;72;355;0;77;150;128;0;40;0;5;25;10;0;26;19;7;0;0;0;0;0;0;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5107107;467;0;80;150;237;0;390;0;80;130;180;0;0;0;0;0;0;0;32;0;0;12;20;0;0;0;0;0;0;45;0;0;8;37;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5107156;228;-1;-1;-1;-1;-1;165;-1;-1;-1;-1;-1;0;0;0;0;0;0;24;-1;-1;-1;-1;-1;0;0;0;0;0;39;-1;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5107180;399;0;55;212;86;46;194;0;15;107;42;30;0;0;0;0;0;0;28;0;1;16;10;1;0;0;0;0;0;177;0;39;89;34;15;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5107198;218;0;110;65;18;25;174;0;76;60;13;25;0;0;0;0;0;0;10;0;0;5;5;0;0;0;0;0;0;34;0;34;0;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5107206;262;1;53;104;81;23;188;0;40;75;53;20;27;0;5;2;17;3;21;1;6;7;7;0;0;0;0;0;0;26;0;2;20;4;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5107248;251;0;40;124;15;72;179;0;27;91;2;59;1;0;1;0;0;0;20;0;2;6;7;5;0;0;0;0;0;51;0;10;27;6;8;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5107263;202;0;65;63;42;32;154;0;54;38;30;32;0;0;0;0;0;0;29;0;9;13;7;0;0;0;0;0;0;19;0;2;12;5;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5107297;201;6;12;110;57;16;167;5;10;92;45;15;7;0;0;5;2;0;25;1;2;12;9;1;1;0;1;0;0;1;0;0;0;1;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5107305;583;26;105;227;225;0;498;26;104;201;167;0;0;0;0;0;0;0;41;0;1;26;14;0;44;0;0;44;0;0;0;0;0;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5107354;351;0;40;277;34;0;243;0;30;200;13;0;64;0;4;52;8;0;34;0;6;25;3;0;0;0;0;0;0;10;0;0;0;10;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5107404;207;1;44;60;51;51;156;1;44;47;13;51;0;0;0;0;0;0;15;0;0;12;3;0;0;0;0;0;0;36;0;0;1;35;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5107578;339;1;109;161;68;0;231;0;74;97;60;0;0;0;0;0;0;0;108;1;35;64;8;0;0;0;0;0;0;0;0;0;0;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5107602;4872;0;147;1035;3690;0;2265;0;36;398;1831;0;294;0;42;212;40;0;1081;0;69;423;589;0;603;0;0;603;0;629;0;0;2;627;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
5107701;985;0;49;492;419;25;641;0;36;297;293;15;41;0;0;27;14;0;113;0;9;65;32;7;3;2;1;0;0;187;0;2;102;80;3;Sim;4;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;2;0;0;1;1;0;Não
